is_canceled,deposit_type,previous_cancellations,lead_time,total_of_special_requests,different_room_assigned,market_segment,required_car_parking_spaces,distribution_channel,hotel,customer_type,previous_bookings_not_canceled,is_repeated_guest,country_PRT,country_other
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,129,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,22,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,140,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
1,No Deposit,0,4,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,15,2,1,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,1,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
1,No Deposit,0,160,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,9,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,11,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,11,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,15,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,12,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,1,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,22,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,4,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Direct,1,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,6,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,28,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,148,0,0,Groups,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,7,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,4,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,119,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Online TA,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,30,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,17,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,19,0,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,18,2,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,22,0,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,25,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,18,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,7,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Direct,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,2,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,6,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,2,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,11,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,10,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,8,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,1,Direct,0,Direct,City Hotel,Transient-Party,0,0,0,1
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,8,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,150,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,12,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,8,0,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,0,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,30,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,31,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
1,Non Refund,0,145,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,29,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,9,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,9,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,7,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,9,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,28,1,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,0,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,28,1,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,28,1,0,Offline TA/TO,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,33,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,3,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,4,0,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,1,Online TA,1,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,1,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,33,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,24,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,24,1,0,Online TA,1,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,34,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,24,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,24,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
1,No Deposit,0,5,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,6,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
1,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,6,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
1,No Deposit,0,23,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,12,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,14,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,12,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,126,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,8,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,29,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,29,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,3,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,2,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,4,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,5,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,17,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,3,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,22,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,18,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
1,No Deposit,0,26,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
1,No Deposit,0,29,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,27,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,4,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,18,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,12,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,79,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,5,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,9,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,8,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,6,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
1,No Deposit,0,4,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
